Element,Facet,X1,Y1,X2,Y2,time_step_0,time_step_1,time_step_2,time_step_3,time_step_4,time_step_5,time_step_6,time_step_7,time_step_8,time_step_9,time_step_10,time_step_11,time_step_12,time_step_13,time_step_14,time_step_15,time_step_16,time_step_17,time_step_18,time_step_19,time_step_20,time_step_21,time_step_22,time_step_23,time_step_24,time_step_25,time_step_26,time_step_27,time_step_28,time_step_29,time_step_30,time_step_31,time_step_32,time_step_33,time_step_34,time_step_35,time_step_36,time_step_37,time_step_38,time_step_39,time_step_40,time_step_41,time_step_42,time_step_43,time_step_44,time_step_45,time_step_46,time_step_47,time_step_48,time_step_49,time_step_50,time_step_51,time_step_52,time_step_53,time_step_54,time_step_55,time_step_56,time_step_57,time_step_58,time_step_59,time_step_60,time_step_61,time_step_62,time_step_63,time_step_64,time_step_65,time_step_66,time_step_67,time_step_68,time_step_69,time_step_70,time_step_71,time_step_72,time_step_73,time_step_74,time_step_75,time_step_76,time_step_77,time_step_78,time_step_79,time_step_80,time_step_81,time_step_82,time_step_83,time_step_84,time_step_85,time_step_86,time_step_87
2,2,0.8666666666666667,0.9333333333333332,0.8,0.9333333333333332,27.615970894993854,65.47787510117696,100.77993940831414,129.7261716405748,152.37730685206344,169.80363026117874,183.1288560402293,193.29616565252047,201.04806717057232,206.9568127382757,211.4602296169225,214.8924487448156,217.50823939942936,219.50179916741334,221.0211390744831,222.1790640557012,223.06154600333144,223.7341062776498,224.2466802908897,224.63732500667717,224.93504453528962,225.16194359230937,225.3348687017276,225.46665899586532,225.56709947953323,225.6436475351038,225.7019866091267,225.7464481899271,225.78033340665988,225.80615812751685,225.82583975483536,225.8408395860456,225.85227131029748,225.8609836962929,225.8676236106281,225.87268404555385,225.8765407220628,225.8794799859625,225.88172006812957,225.8834272874495,225.88472839945717,225.88572000752842,225.8864757353681,225.8870516933341,225.8874906444498,225.88782517942195,225.88808013639442,225.88827444510144,225.8884225323383,225.8885353931054,225.8886214069511,225.88868696012662,225.88873691974376,225.88877499514336,225.8888040133012,225.88882612872192,225.8888429834044,225.88885582875443,225.88886561849785,225.8888730794916,225.88887876569058,225.88888309927646,225.88888640200423,225.88888891909087,225.88889083742177,225.88889229942689,225.88889341365527,225.88889426283504,225.88889491001484,225.8888954032459,225.8888957791489,225.8888960656333,225.88889628396998,225.8888964503694,225.88889657718627,225.8888966738364,225.8888967474957,225.88889680363343,225.88889684641705,225.88889687902358,225.88889690387367,225.88889692281256,225.8888969372464,225.8888969482466,225.88889695663025,225.88889696301965,225.88889696788914,225.88889697160027
3,3,0.8,0.9333333333333332,0.8,0.8666666666666667,82.84791268498184,196.4336253035316,302.3398182249434,389.1785149217257,457.1319205561919,509.4108907835379,549.3865681206898,579.8884969575635,603.144201511719,620.8704382148293,634.3806888507695,644.677346234449,652.5247181982902,658.5053975022421,663.0634172234514,666.5371921671059,669.1846380099965,671.2023188329515,672.7400408726713,673.9119750200338,674.8051336058711,675.4858307769304,676.0046061051847,676.3999769875983,676.701298438602,676.9309426053137,677.1059598273823,677.2393445697835,677.3410002199819,677.4184743825529,677.4775192645084,677.5225187581389,677.5568139308948,677.5829510888811,677.6028708318865,677.6180521366638,677.6296221661903,677.6384399578894,677.645160204391,677.6502818623508,677.6541851983739,677.6571600225876,677.6594272061067,677.6611550800043,677.6624719333516,677.663475538268,677.6642404091857,677.6648233353068,677.6652675970172,677.6656061793183,677.6658642208556,677.666060880382,677.6662107592336,677.6663249854323,677.6664120399058,677.6664783861681,677.6665289502154,677.6665674862653,677.6665968554958,677.6666192384771,677.666636297074,677.6666492978318,677.666659206015,677.6666667572748,677.6666725122676,677.666676898283,677.666680240968,677.6666827885074,677.6666847300468,677.6666862097402,677.666687337449,677.6666881969022,677.6666888519119,677.6666893511102,677.6666897315613,677.6666900215114,677.6666902424896,677.6666904109022,677.6666905392534,677.6666906370729,677.6666907116236,677.66669076844,677.6666908117412,677.6666908447421,677.6666908698929,677.6666908890611,677.6666909036696,677.6666909148031
0,0,0.8666666666666667,0.8666666666666667,0.9333333333333332,0.8666666666666667,-49.31423706022535,-117.84870872752892,-182.18729406208817,-235.10398662867843,-276.56440839787194,-308.4766505825432,-332.882976342594,-351.50647208006035,-365.7059724198872,-376.5293671210797,-384.77856162905175,-391.0655812261029,-395.85709714098647,-399.50883220842775,-402.2919075549439,-404.4129553196336,-406.0294558718621,-407.2614290126381,-408.20034473731016,-408.9159145028753,-409.4612670564848,-409.8768930677752,-410.19365142906645,-410.4350604282899,-410.6190439059996,-410.7592620427655,-410.86612558357217,-410.94756880209707,-411.00963859497125,-411.0569434443769,-411.09299558300484,-411.12047176601715,-411.14141201149664,-411.1573710652176,-411.16953383551146,-411.17880336889436,-411.1858678983609,-411.1912519424679,-411.19535524914687,-411.1984824757015,-411.20086580863,-411.2026822027252,-411.2040665193979,-411.2051215397016,-411.2059255954952,-411.2065383853322,-411.207005406883,-411.20736133499435,-411.2076325961817,-411.207839330714,-411.2079968879648,-411.2081169660524,-411.2082084803879,-411.2082782256159,-411.20833138009493,-411.20837189037405,-411.2084027642109,-411.20842629388807,-411.2084442264087,-411.20845789320435,-411.20846830899114,-411.20847624710717,-411.20848229693206,-411.20848690764603,-411.20849042157965,-411.20849309963126,-411.2084951406373,-411.2084966961358,-411.208497881618,-411.20849878510194,-411.2084994736682,-411.20849999844063,-411.20850039838217,-411.20850070318727,-411.20850093548614,-411.2085011125264,-411.208501247453,-411.2085013502842,-411.2085014286538,-411.20850148838133,-411.20850153390114,-411.2085015685925,-411.208501595032,-411.20850161518206,-411.2085016305387,-411.20850164224265,-411.20850165116235,-411.20850165796026
1,1,0.9333333333333332,0.8666666666666667,0.9333333333333332,0.9333333333333332,-16.438079020075257,-39.28290290917664,-60.72909802069658,-78.36799554289347,-92.18813613262476,-102.8255501941819,-110.96099211419892,-117.16882402668777,-121.90199080663004,-125.50978904036094,-128.2595205430183,-130.35519374203534,-131.95236571366328,-133.16961073614368,-134.0973025183158,-134.804318439879,-135.34315195728848,-135.75380967088054,-136.06678157910454,-136.3053048342929,-136.4870890188294,-136.6256310225929,-136.7312171430233,-136.81168680943114,-136.87301463533436,-136.91975401425628,-136.9553751945252,-136.98252293403354,-137.00321286499158,-137.01898114812678,-137.03099852766942,-137.04015725534023,-137.0471373371667,-137.05245702174034,-137.05651127850498,-137.05960112296594,-137.06195596612147,-137.06375064749045,-137.06511841638343,-137.06616082523502,-137.06695526954442,-137.06756073424287,-137.06802217313378,-137.0683738465683,-137.06864186516623,-137.06884612844522,-137.06900180229547,-137.06912044499927,-137.06921086539498,-137.06927977690583,-137.06933229598943,-137.06937232201858,-137.06940282679707,-137.06942607520642,-137.06944379336613,-137.0694572967925,-137.06946758807143,-137.06947543129718,-137.06948140880405,-137.06948596440262,-137.06948943633154,-137.0694920823702,-137.0694940989785,-137.06949563588316,-137.06949680719435,-137.06949769987824,-137.06949838021356,-137.06949889871308,-137.0694992938738,-137.06949959503513,-137.06949982455723,-137.06949999948137,-137.06950013279524,-137.06950023439686,-137.06950031182984,-137.0695003708433,-137.0695004158188,-137.0695004500959,-137.0695004762191,-137.06950049612828,-137.06950051130153,-137.0695005228653,-137.0695005316785,-137.06950053839515,-137.06950054351404,-137.0695005474153,-137.06950055038857,-137.0695005526546
2,2,0.9333333333333332,0.9333333333333332,0.8666666666666667,0.9333333333333332,16.43807902007514,39.28290290917639,60.729098020696156,78.36799554289293,92.18813613262412,102.82555019418119,110.9609921141982,117.16882402668699,121.90199080662924,125.50978904036008,128.25952054301746,130.35519374203446,131.95236571366235,133.1696107361428,134.09730251831485,134.80431843987807,135.3431519572876,135.75380967087966,136.06678157910358,136.30530483429195,136.4870890188285,136.62563102259196,136.73121714302238,136.8116868094302,136.87301463533342,136.91975401425535,136.9553751945243,136.9825229340326,137.00321286499064,137.01898114812585,137.03099852766852,137.0401572553393,137.04713733716576,137.0524570217394,137.05651127850408,137.05960112296506,137.06195596612054,137.06375064748948,137.0651184163825,137.06616082523408,137.06695526954354,137.06756073424197,137.06802217313285,137.06837384656737,137.06864186516532,137.06884612844422,137.06900180229457,137.06912044499836,137.06921086539407,137.06927977690492,137.06933229598852,137.0693723220177,137.06940282679622,137.06942607520546,137.06944379336522,137.06945729679154,137.0694675880705,137.06947543129624,137.0694814088031,137.0694859644017,137.0694894363306,137.0694920823693,137.06949409897757,137.06949563588222,137.06949680719345,137.0694976998773,137.06949838021262,137.06949889871217,137.06949929387292,137.0694995950342,137.06949982455632,137.06949999948043,137.0695001327943,137.06950023439597,137.06950031182893,137.06950037084235,137.0695004158179,137.06950045009498,137.06950047621814,137.06950049612735,137.0695005113006,137.0695005228644,137.06950053167756,137.06950053839424,137.06950054351313,137.0695005474144,137.06950055038766,137.06950055265366
3,3,0.8666666666666667,0.9333333333333332,0.8666666666666667,0.8666666666666667,49.314237060225146,117.84870872752843,182.18729406208737,235.10398662867743,276.5644083978708,308.4766505825418,332.8829763425926,351.5064720800589,365.7059724198857,376.52936712107817,384.7785616290502,391.06558122610113,395.8570971409849,399.50883220842604,402.2919075549423,404.41295531963203,406.0294558718605,407.2614290126363,408.20034473730834,408.91591450287353,409.46126705648317,409.87689306777344,410.19365142906463,410.4350604282881,410.61904390599784,410.7592620427637,410.8661255835704,410.94756880209536,411.0096385949697,411.0569434443752,411.09299558300313,411.1204717660156,411.1414120114949,411.15737106521584,411.1695338355098,411.17880336889283,411.1858678983592,411.1912519424662,411.195355249145,411.1984824756997,411.2008658086282,411.20268220272345,411.2040665193961,411.2051215396998,411.20592559549345,411.20653838533036,411.2070054068813,411.2073613349926,411.2076325961799,411.20783933071226,411.20799688796325,411.2081169660506,411.20820848038596,411.2082782256141,411.20833138009317,411.2083718903724,411.2084027642092,411.20842629388636,411.2084442264071,411.2084578932026,411.20846830898944,411.20847624710547,411.2084822969304,411.2084869076443,411.2084904215779,411.2084930996296,411.20849514063536,411.2084966961341,411.20849788161627,411.2084987851002,411.2084994736665,411.20849999843904,411.2085003983805,411.2085007031853,411.2085009354843,411.2085011125248,411.2085012474514,411.2085013502825,411.2085014286522,411.2085014883797,411.2085015338994,411.20850156859086,411.20850159503027,411.2085016151803,411.20850163053706,411.20850164224083,411.20850165116053,411.2085016579586
0,0,0.9333333333333332,0.8666666666666667,1.0,0.8666666666666667,-16.36249961164939,-39.26187706084952,-60.834779007136966,-78.60581987597433,-92.53846403533692,-103.26511988889358,-111.46955772148978,-117.73024128478151,-122.50375975534143,-126.14233026248915,-128.9155191802376,-131.02907119454315,-132.63986939527703,-133.86749938404708,-134.803105818978,-135.51615369041588,-136.05958430054014,-136.47374556712134,-136.78938761563066,-137.02994584758213,-137.2132809357937,-137.35300491973692,-137.4594918550703,-137.5406480537085,-137.60249910197584,-137.64963724097083,-137.68556232567275,-137.71294167789898,-137.73380812635844,-137.74971093763418,-137.76183084423758,-137.7710677101935,-137.7781073430453,-137.78347241285636,-137.7875612587782,-137.79067746444954,-137.79305239810373,-137.79486239091437,-137.7962418290173,-137.79729313124824,-137.79809435341141,-137.79870498367154,-137.79917035935856,-137.79952503311802,-137.79979533833426,-137.80000134429872,-137.80015834629066,-137.8002780012024,-137.80036919302566,-137.8004386924596,-137.80049165961321,-137.80053202712705,-137.80056279215907,-137.8005862389137,-137.80060410823708,-137.80061772686878,-137.80062810594848,-137.80063601608921,-137.8006420445936,-137.80064663905853,-137.8006501406084,-137.80065280922193,-137.8006548430351,-137.80065639305195,-137.80065757435622,-137.80065847465607,-137.8006591607957,-137.80065968371892,-137.800660082251,-137.80066038598162,-137.80066061746194,-137.80066079387845,-137.80066092832965,-137.8006610307981,-137.80066110889172,-137.80066116840868,-137.8006612137679,-137.80066124833743,-137.8006612746835,-137.8006612947625,-137.8006613100652,-137.8006613217277,-137.800661330616,-137.80066133739004,-137.8006613425526,-137.80066134648712,-137.8006613494858,-137.80066135177108
1,1,1.0,0.8666666666666667,1.0,0.9333333333333332,-5.454166537216525,-13.087292353616656,-20.27825966904589,-26.20193995865841,-30.846154678445988,-34.42170662963159,-37.15651924049702,-39.24341376159429,-40.83458658511429,-42.04744342083021,-42.97183972674636,-43.676357064848226,-44.21328979842617,-44.62249979468288,-44.93436860632652,-45.17205123013914,-45.35319476684724,-45.49124852237431,-45.59646253854408,-45.67664861586122,-45.73776031193177,-45.78433497324618,-45.81983061835728,-45.846882684570026,-45.86749970065914,-45.88321241365747,-45.895187441891444,-45.90431389263353,-45.91126937545333,-45.916570312545254,-45.92061028141306,-45.92368923673169,-45.92603578101564,-45.927824137619325,-45.92918708625993,-45.93022582148372,-45.9310174660351,-45.93162079697199,-45.932080609672965,-45.932431043749936,-45.93269811780436,-45.93290166122439,-45.93305678645338,-45.93317501103986,-45.93326511277861,-45.93333378143343,-45.93338611543074,-45.933426000401326,-45.93345639767576,-45.93347956415372,-45.9334972198716,-45.93351067570954,-45.93352093072021,-45.9335287463051,-45.93353470274622,-45.933539242290145,-45.933542701983356,-45.93354533869693,-45.933547348198395,-45.9335488796867,-45.93355004687,-45.93355093640784,-45.933551614345554,-45.93355213101785,-45.93355252478596,-45.93355282488589,-45.93355305359911,-45.93355322790685,-45.93355336075086,-45.93355346199439,-45.93355353915449,-45.93355359796002,-45.93355364277708,-45.93355367693324,-45.93355370296444,-45.933553722803424,-45.933553737923155,-45.933553749446354,-45.933553758228356,-45.93355376492136,-45.93355377002226,-45.93355377390976,-45.93355377687253,-45.933553779130534,-45.93355378085139,-45.933553782162896,-45.93355378316246,-45.933553783924225
2,2,1.0,0.9333333333333332,0.9333333333333332,0.9333333333333332,5.454166537216531,13.087292353616665,20.27825966904589,26.20193995865843,30.846154678446016,34.42170662963163,37.15651924049705,39.243413761594326,40.83458658511432,42.04744342083023,42.971839726746396,43.67635706484826,44.21328979842621,44.62249979468292,44.93436860632656,45.17205123013918,45.353194766847274,45.49124852237436,45.59646253854413,45.67664861586128,45.73776031193181,45.7843349732462,45.81983061835732,45.846882684570076,45.86749970065918,45.8832124136575,45.89518744189148,45.904313892633546,45.911269375453365,45.91657031254529,45.9206102814131,45.92368923673173,45.926035781015656,45.92782413761936,45.929187086259965,45.930225821483745,45.93101746603514,45.93162079697203,45.932080609673,45.93243104374998,45.932698117804364,45.93290166122442,45.93305678645342,45.93317501103991,45.93326511277864,45.93333378143347,45.93338611543079,45.93342600040136,45.93345639767579,45.93347956415376,45.93349721987165,45.933510675709584,45.93352093072026,45.93352874630514,45.93353470274626,45.93353924229017,45.93354270198339,45.933545338696966,45.933547348198424,45.933548879686725,45.93355004687004,45.93355093640788,45.933551614345596,45.93355213101788,45.933552524785995,45.93355282488594,45.93355305359914,45.933553227906856,45.93355336075089,45.933553461994435,45.93355353915452,45.93355359796006,45.93355364277712,45.93355367693327,45.933553702964474,45.93355372280346,45.93355373792321,45.93355374944638,45.9335537582284,45.933553764921406,45.933553770022314,45.93355377390978,45.93355377687257,45.933553779130584,45.93355378085143,45.93355378216295,45.9335537831625,45.93355378392427
3,3,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.8666666666666667,16.362499611649383,39.26187706084951,60.834779007136916,78.60581987597429,92.53846403533687,103.26511988889357,111.46955772148972,117.73024128478147,122.50375975534142,126.1423302624891,128.91551918023754,131.0290711945431,132.63986939527695,133.86749938404705,134.8031058189779,135.51615369041585,136.05958430054008,136.47374556712128,136.7893876156306,137.02994584758207,137.21328093579365,137.35300491973686,137.4594918550702,137.54064805370842,137.60249910197578,137.64963724097078,137.68556232567266,137.7129416778989,137.73380812635835,137.74971093763412,137.76183084423752,137.7710677101934,137.77810734304524,137.7834724128563,137.78756125877814,137.7906774644495,137.7930523981037,137.7948623909143,137.79624182901728,137.79729313124818,137.7980943534113,137.79870498367148,137.7991703593585,137.79952503311793,137.79979533833418,137.80000134429864,137.80015834629054,137.80027800120234,137.8003691930256,137.80043869245955,137.80049165961316,137.800532027127,137.80056279215898,137.80058623891364,137.800604108237,137.80061772686872,137.80062810594842,137.80063601608913,137.8006420445935,137.80064663905839,137.80065014060835,137.8006528092219,137.800654843035,137.80065639305187,137.80065757435622,137.80065847465605,137.80065916079568,137.80065968371886,137.80066008225091,137.80066038598153,137.8006606174618,137.8006607938784,137.80066092832956,137.80066103079807,137.80066110889166,137.80066116840862,137.80066121376782,137.80066124833738,137.80066127468345,137.80066129476245,137.80066131006512,137.8006613217276,137.80066133061592,137.80066133738995,137.8006613425525,137.8006613464871,137.80066134948575,137.800661351771
0,0,0.0,0.9333333333333332,0.06666666666666668,0.9333333333333332,-1221.0857181302283,-1824.804994082677,-2225.4948110259547,-2516.3939535788118,-2734.297732646704,-2899.3547002667096,-3024.877825656029,-3120.469670185218,-3193.3031884422694,-3248.806192390257,-3291.1049713926104,-3323.3415027299584,-3347.9096251064348,-3366.633543504818,-3380.9034754004474,-3391.7789244028168,-3400.0673594629798,-3406.3841706886933,-3411.198361099454,-3414.8673688613208,-3417.663605991469,-3419.794684092104,-3421.4188288482537,-3422.656627776567,-3423.5999834603276,-3424.3189370203395,-3424.8668684425547,-3425.2844598700813,-3425.6027161212687,-3425.84526669761,-3426.0301201980933,-3426.171001399682,-3426.278370277789,-3426.3601986257613,-3426.422561934845,-3426.470090479861,-3426.506313102175,-3426.533919214815,-3426.5549584827218,-3426.5709930037633,-3426.583213289477,-3426.5925266567165,-3426.599624592995,-3426.6050340972197,-3426.609156807653,-3426.6122988222664,-3426.614693425521,-3426.6165184089978,-3426.6179092718394,-3426.6189692811336,-3426.619777139153,-3426.6203928267573,-3426.620862056764,-3426.6212196679908,-3426.6214922119207,-3426.6216999240605,-3426.6218582263696,-3426.6219788722833,-3426.622070819373,-3426.622140894413,-3426.6221943002497,-3426.622235002093,-3426.6222660219264,-3426.6222896628706,-3426.622307680193,-3426.622321411616,-3426.622331876656,-3426.6223398523107,-3426.622345930744,-3426.622350563261,-3426.622354093812,-3426.622356784528,-3426.6223588351845,-3426.622360398039,-3426.622361589127,-3426.6223624968834,-3426.6223631887046,-3426.62236371596,-3426.622364117793,-3426.622364424038,-3426.622364657436,-3426.6223648353125,-3426.622364970878,-3426.6223650741968,-3426.622365152936,-3426.622365212945,-3426.622365258681,-3426.6223652935378
